sid,proto,source,src_port,arrow,destination,dst_port,classtype,direction,TActic,Technique,Tname,TA_inb,T_inb,TA_lat,T_lat,TA_out,T_out,msg,reference
45644,tcp,$EXTERNAL_NET,1025:,->,$HOME_NET,any,trojan-activity,inb,Command and Control,,,Command and Control,,,,,,"""MALWARE-CNC Vbs.Trojan.Agent inbound payload download""","['url', 'blog.talosintelligence.com/2018/02/targeted-attacks-in-middle-east.html']"
45645,tcp,$EXTERNAL_NET,1025:,->,$HOME_NET,any,trojan-activity,inb,Command and Control,,,Command and Control,,,,,,"""MALWARE-CNC Vbs.Trojan.Agent inbound payload download""","['url', 'blog.talosintelligence.com/2018/02/targeted-attacks-in-middle-east.html']"
45646,tcp,$HOME_NET,any,->,$EXTERNAL_NET,1025:,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Vbs.Trojan.Agent outbound system information disclosure""","['url', 'blog.talosintelligence.com/2018/02/targeted-attacks-in-middle-east.html']"
45960,tcp,$HOME_NET,any,->,$EXTERNAL_NET,any,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Silverstar outbound connection""","['url', 'www.virustotal.com/#/file/3f751799a501532f43ca5f12fe80aa0bad78f9f5d57e76bf49b401bb99f355df/detection']"
45961,tcp,$HOME_NET,any,->,$EXTERNAL_NET,any,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Revenge RAT initial outbound connection""","['url', 'www.virustotal.com/en/file/518f7803ad1b8e630f50719d7cb3638ea5d67fa4d4387a55f44ddca4ef55a3ee/analysis/']"
45962,tcp,$EXTERNAL_NET,any,->,$HOME_NET,any,trojan-activity,inb,Command and Control,,,Command and Control,,,,,,"""MALWARE-CNC Win.Trojan.Revenge RAT inbound heartbeat check""","['url', 'www.virustotal.com/en/file/518f7803ad1b8e630f50719d7cb3638ea5d67fa4d4387a55f44ddca4ef55a3ee/analysis/']"
45963,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.UDPOS outbound command and control IP address check""","['url', 'blogs.forcepoint.com/security-labs/udpos-exfiltrating-credit-card-data-dns']"
45964,udp,$HOME_NET,any,->,$EXTERNAL_NET,53,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.UDPOS outbound system information disclousre""","['url', 'blogs.forcepoint.com/security-labs/udpos-exfiltrating-credit-card-data-dns']"
45966,udp,$HOME_NET,any,->,$EXTERNAL_NET,53,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.UDPOS outbound heartbeat""","['url', 'blogs.forcepoint.com/security-labs/udpos-exfiltrating-credit-card-data-dns']"
45967,udp,$HOME_NET,any,->,$EXTERNAL_NET,53,trojan-activity,out,Command and Control,T1020,Automated Exfiltration,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.UDPOS outbound data exfiltration""","['url', 'attack.mitre.org/techniques/T1020']"
45968,udp,$HOME_NET,any,->,$EXTERNAL_NET,53,trojan-activity,out,Command and Control,T1020,Automated Exfiltration,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.UDPOS outbound data exfiltration""","['url', 'attack.mitre.org/techniques/T1020']"
45977,tcp,$HOME_NET,445,->,any,any,attempted-recon,out,Reconnaissance,,,,,,,Reconnaissance,,"""OS-WINDOWS Microsoft Windows SMB kernel heap memory leak attempt""","['cve', '2017-0143']"
45978,tcp,$HOME_NET,445,->,any,any,attempted-recon,out,Reconnaissance,,,,,,,Reconnaissance,,"""OS-WINDOWS Microsoft Windows SMB kernel heap memory leak attempt""","['cve', '2017-0143']"
45979,tcp,$HOME_NET,any,->,$EXTERNAL_NET,any,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC MultiOS.Trojan.OSCelestial variant outbound connection""","['url', 'www.virustotal.com/en/file/9b4843ff0181af15a6c8478ca00aafd4296592a2985a480575810f4f64442742/analysis/']"
45980,tcp,$EXTERNAL_NET,any,->,$HOME_NET,any,trojan-activity,inb,Command and Control,T1056,Input Capture,Command and Control,,,,,,"""MALWARE-CNC MultiOS.Trojan.OSCelestial variant inbound connection""","['url', 'attack.mitre.org/techniques/T1056']"
45983,tcp,$EXTERNAL_NET,$HTTP_PORTS,->,$HOME_NET,any,misc-activity,inb,,,,,,,,,,"""POLICY-OTHER Sandvine PacketLogic http redirection attempt""","['url', 'citizenlab.ca/2018/03/bad-traffic-sandvines-packetlogic-devices-deploy-government-spyware-turkey-syria']"
46048,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Gen variant outbound communication""","['url', 'us-cert.gov/ncas/alerts/TA17-293A']"
46050,tcp,$HOME_NET,any,->,$EXTERNAL_NET,any,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.CrossRAT outbound connection attempt""","['url', 'www.virustotal.com/#/file/da81aec00b563123d2fbd14fb6a76619c90f81e83c5bd8aa0676922cae96b9ad/detection']"
46051,tcp,$HOME_NET,any,->,$EXTERNAL_NET,any,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Bandook/Anbacas outbound connection attempt""","['url', 'info.lookout.com/rs/051-ESQ-475/images/Lookout_Dark-Caracal_srr_20180118_us_v.1.0.pdf']"
46052,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC User-Agent known malicious user-agent string Uploador - Win.Trojan.CrossRAT""","['url', 'www.virustotal.com/#/file/da81aec00b563123d2fbd14fb6a76619c90f81e83c5bd8aa0676922cae96b9ad/detection']"
46066,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.yty second stage downloader initial outbound connection""","['url', 'www.arbornetworks.com/blog/asert/donot-team-leverages-new-modular-malware-framework-south-asia/']"
46067,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,T1176,Software Extensions,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.yty plugin downloader initial outbound connection""","['url', 'attack.mitre.org/techniques/T1176']"
46068,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.yty module download request""","['url', 'www.arbornetworks.com/blog/asert/donot-team-leverages-new-modular-malware-framework-south-asia/']"
46069,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.yty module request""","['url', 'www.arbornetworks.com/blog/asert/donot-team-leverages-new-modular-malware-framework-south-asia/']"
46070,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,T1020,Automated Exfiltration,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.yty file exfiltration outbound request""","['url', 'attack.mitre.org/techniques/T1020']"
46076,tcp,$EXTERNAL_NET,any,->,$HOME_NET,"[(True, '139'), (True, '445')]",attempted-user,inb,Initial Access,,,Initial Access,,,,,,"""NETBIOS MikroTik RouterOS buffer overflow attempt""","['bugtraq', '103427']"
46080,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,attempted-user,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP Linksys E-Series apply.cgi cross site scripting attempt""","['url', 's3cur1ty.de/m1adv2013-004']"
46081,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,attempted-user,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP Linksys E-Series apply.cgi cross site scripting attempt""","['url', 's3cur1ty.de/m1adv2013-004']"
46082,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,web-application-attack,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP Linksys E-Series apply.cgi ping function command injection attempt""","['cve', '2013-3307']"
46083,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,web-application-attack,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP Linksys E-Series apply.cgi directory traversal attempt""","['url', 's3cur1ty.de/m1adv2013-004']"
46084,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,web-application-attack,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP Linksys E-Series apply.cgi directory traversal attempt""","['url', 's3cur1ty.de/m1adv2013-004']"
46085,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,web-application-attack,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP Linksys E-Series apply.cgi ping function command injection attempt""","['cve', '2013-3307']"
46086,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,web-application-attack,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP Linksys E-Series apply.cgi ping function command injection attempt""","['cve', '2013-3307']"
46121,tcp,$EXTERNAL_NET,32764,->,$HOME_NET,any,misc-activity,inb,,,,,,,,,,"""PROTOCOL-OTHER use of undocumented ScMM test interface in Cisco small business devices detected""","['cve', '2014-0659']"
46122,tcp,$EXTERNAL_NET,32764,->,$HOME_NET,any,misc-activity,inb,,,,,,,,,,"""PROTOCOL-OTHER use of undocumented ScMM test interface in Cisco small business devices detected""","['cve', '2014-0659']"
46123,tcp,$EXTERNAL_NET,any,->,$HOME_NET,32764,misc-activity,inb,,,,,,,,,,"""PROTOCOL-OTHER use of undocumented ScMM test interface in Cisco small business devices detected""","['cve', '2014-0659']"
46124,tcp,$EXTERNAL_NET,any,->,$HOME_NET,32764,misc-activity,inb,,,,,,,,,,"""PROTOCOL-OTHER use of undocumented ScMM test interface in Cisco small business devices detected""","['cve', '2014-0659']"
46129,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.HW32 variant outbound connection""","['url', 'www.virustotal.com/en/file/0b2e8a9413d3b34d532d553922bd402830c1784302fc8ecaeeee17e826798d46/analysis/']"
46136,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Banbra variant outbound connection""",
46137,tcp,$HOME_NET,any,->,$EXTERNAL_NET,443,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Cidox variant outbound connection attempt""",
46287,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,denial-of-service,inb,Impact,,,Impact,,,,,,"""SERVER-WEBAPP Linksys E series denial of service attempt""",
46297,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,web-application-attack,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP QNAP VioStor NVR and QNAP NAS command injection attempt""","['cve', '2013-0143']"
46298,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,web-application-attack,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP QNAP VioStor NVR and QNAP NAS command injection attempt""","['cve', '2013-0143']"
46299,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,web-application-attack,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP QNAP VioStor NVR and QNAP NAS command injection attempt""","['cve', '2013-0143']"
46300,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,web-application-attack,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP QNAP VioStor NVR and QNAP NAS command injection attempt""","['cve', '2013-0143']"
46301,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,web-application-attack,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-OTHER QNAP QTS X-Forwarded-For buffer overflow""","['url', 'www.qnap.com/en/security-advisory/nas-201712-15']"
46305,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,web-application-attack,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP QNAP WTS 4.2.1 command injection attempt""",
46306,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,web-application-attack,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP QNAP WTS 4.2.1 command injection attempt""",
46307,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,web-application-attack,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP QNAP WTS 4.2.1 command injection attempt""",
46308,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,web-application-attack,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP QNAP WTS 4.2.1 command injection attempt""",
46309,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,attempted-admin,inb,Privilege Escalation,,,Privilege Escalation,,,,,,"""SERVER-OTHER QNAP NVR/NAS Heap/Stack Overflow attempt""",
46310,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,attempted-admin,inb,Privilege Escalation,,,Privilege Escalation,,,,,,"""SERVER-OTHER QNAP NVR/NAS Heap/Stack Overflow attempt""",
46312,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,attempted-recon,inb,Reconnaissance,,,Reconnaissance,,,,,,"""SERVER-WEBAPP Netgear WNR2000 information disclosure attempt""","['url', 'www.netgear.com/home/products/networking/wifi-routers/WNR2000.aspx']"
46313,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,attempted-recon,inb,Reconnaissance,,,Reconnaissance,,,,,,"""SERVER-WEBAPP Netgear WNR2000 information disclosure attempt""","['url', 'www.netgear.com/home/products/networking/wifi-routers/WNR2000.aspx']"
46314,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,attempted-recon,inb,Reconnaissance,,,Reconnaissance,,,,,,"""SERVER-WEBAPP Netgear WNR2000 information disclosure attempt""","['url', 'www.netgear.com/home/products/networking/wifi-routers/WNR2000.aspx']"
46315,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,web-application-attack,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP Joomla restore.php PHP object injection attempt""","['cve', '2014-7228']"
46316,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,attempted-admin,inb,Privilege Escalation,,,Privilege Escalation,,,,,,"""SERVER-WEBAPP Drupal 8 remote code execution attempt""","['cve', '2018-7600']"
46317,tcp,$EXTERNAL_NET,any,->,$HOME_NET,23,attempted-admin,inb,Privilege Escalation,,,Privilege Escalation,,,,,,"""SERVER-OTHER NETGEAR TelnetEnable attempt""",
46318,udp,$EXTERNAL_NET,any,->,$HOME_NET,23,attempted-admin,inb,Privilege Escalation,,,Privilege Escalation,,,,,,"""SERVER-OTHER NETGEAR TelnetEnable attempt""",
46322,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,attempted-user,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP Netgear DGN2200B stored cross-site scripting attempt""","['url', 'www.netgear.com/home/products/networking/dsl-modems-routers/dgn2200.aspx']"
46323,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,attempted-user,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP Netgear DGN2200B stored cross-site scripting attempt""","['url', 'www.netgear.com/home/products/networking/dsl-modems-routers/dgn2200.aspx']"
46335,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$FTP_PORTS,default-login-attempt,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-OTHER QNAP QTS hard coded credential access attempt""","['cve', '2015-7261']"
46339,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Ransomware.Matrix outbound connection""","['url', 'www.virustotal.com/#/file/996ea85f12a17e8267dcc32eae9ad20cff44115182e707153006162711fbe3c9/detection']"
46340,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,web-application-attack,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP Akeeba Kickstart restoration.php reconnaissance attempt""","['cve', '2014-7229']"
46341,tcp,$EXTERNAL_NET,$FILE_DATA_PORTS,->,$HOME_NET,any,web-application-attack,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP Akeeba Kickstart cross site request forgery attempt""","['cve', '2014-7229']"
46342,tcp,$EXTERNAL_NET,$FILE_DATA_PORTS,->,$HOME_NET,any,attempted-admin,inb,Privilege Escalation,,,Privilege Escalation,,,,,,"""SERVER-OTHER QNAP QTS cross site request forgery attempt""","['cve', '2013-0144']"
46376,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,web-application-attack,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-OTHER libgd heap-overflow attempt""","['cve', '2016-3074']"
46377,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,web-application-attack,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-OTHER libgd heap-overflow attempt""","['cve', '2016-3074']"
46378,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$FILE_DATA_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Dropper variant outbound connection""","['url', 'www.virustotal.com/#/file/fd08f6bc823cbfa495f0568ba4284e02f1cad57e56bd04ef0a0b948ea9dddee4/details']"
46416,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Spyware.Autoit outbound connection""","['url', 'www.virustotal.com/en/file/8ac4e164b463c313af059760ce1f830c19b0d5a280ec80554e8f77939143e24e']"
46421,tcp,$EXTERNAL_NET,$FILE_DATA_PORTS,->,$HOME_NET,any,trojan-activity,inb,Command and Control,,,Command and Control,,,,,,"""MALWARE-CNC Win.Trojan.Kraens delivery attempt""","['url', 'www.virustotal.com/#/file/426d7bb2f4b362c6ff6b982565aa2bdb47e70320da0f60ba6c9bf04049e08829']"
46422,tcp,$EXTERNAL_NET,any,->,$SMTP_SERVERS,25,trojan-activity,inb,Command and Control,,,Command and Control,,,,,,"""MALWARE-CNC Win.Trojan.Kraens delivery attempt""","['url', 'www.virustotal.com/#/file/426d7bb2f4b362c6ff6b982565aa2bdb47e70320da0f60ba6c9bf04049e08829']"
46423,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Kraens initial outbound request""","['url', 'www.virustotal.com/en/file/426d7bb2f4b362c6ff6b982565aa2bdb47e70320da0f60ba6c9bf04049e08829']"
46433,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Adware.Doyo initial connection""","['url', 'www.virustotal.com/#/file/0692bfe17754036b12b862cd5618051d8b2def85aca2a910188a12baa1ed0060']"
46434,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Adware.Doyo client outbound connection""","['url', 'www.virustotal.com/#/file/0692bfe17754036b12b862cd5618051d8b2def85aca2a910188a12baa1ed0060']"
46435,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Vbs.Downloader.Kryptik known malicious user-agent string ""","['url', 'www.virustotal.com/en/file/7975cbaa5657d89b45126bf739fd84acd5bbe724f372a20360bd4fc038b67541']"
46436,tcp,$EXTERNAL_NET,$FILE_DATA_PORTS,->,$HOME_NET,any,trojan-activity,inb,Command and Control,,,Command and Control,,,,,,"""MALWARE-CNC Vbs.Downloader.Agent inbound connection""","['url', 'www.virustotal.com/#/file/7975cbaa5657d89b45126bf739fd84acd5bbe724f372a20360bd4fc038b67541']"
46437,tcp,$EXTERNAL_NET,any,->,$SMTP_SERVERS,25,trojan-activity,inb,Command and Control,,,Command and Control,,,,,,"""MALWARE-CNC Vbs.Downloader.Agent inbound connection""","['url', 'www.virustotal.com/#/file/7975cbaa5657d89b45126bf739fd84acd5bbe724f372a20360bd4fc038b67541']"
46438,tcp,$EXTERNAL_NET,$FILE_DATA_PORTS,->,$HOME_NET,any,trojan-activity,inb,Command and Control,,,Command and Control,,,,,,"""MALWARE-CNC Vbs.Downloader.Agent inbound connection""","['url', 'www.virustotal.com/#/file/7975cbaa5657d89b45126bf739fd84acd5bbe724f372a20360bd4fc038b67541']"
46439,tcp,$EXTERNAL_NET,any,->,$SMTP_SERVERS,25,trojan-activity,inb,Command and Control,,,Command and Control,,,,,,"""MALWARE-CNC Vbs.Downloader.Agent inbound delivery attempt""","['url', 'www.virustotal.com/#/file/7975cbaa5657d89b45126bf739fd84acd5bbe724f372a20360bd4fc038b67541']"
46482,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,T1020,Automated Exfiltration,,,,,Command and Control,,"""MALWARE-CNC Installation Keylogger Osx.Trojan.Mokes data exfiltration""","['url', 'attack.mitre.org/techniques/T1020']"
46485,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,web-application-attack,inb,Initial Access,,,Initial Access,,,,,,"""SERVER-WEBAPP TwonkyMedia server directory listing attempt""","['cve', '2018-7171']"
46487,tcp,$HOME_NET,any,->,$EXTERNAL_NET,443,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Ammy heartbeat""",
46488,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Ammy download attempt""",
